v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160,v161,v162,v163,v164,v165,v166,v167,v168,v169,v170,v171,v172,v173,v174,v175,v176,v177,v178,v179,v180,v181,v182,v183,v184,v185,v186,v187,v188,v189,v190,v191,v192,v193,v194,v195,v196,v197,v198,v199,v200,v201,v202,v203,v204,v205,v206,v207,v208,v209,v210,v211,v212,v213,v214,v215,v216,v217,v218,v219,v220,v221,v222,v223,v224,v225,v226,v227,v228,v229,v230,v231,v232,v233,v234,v235,v236,v237,v238,v239,v240,v241,v242,v243,v244,v245,v246,v247,v248,v249,v250,v251,v252,v253,v254,v255,v256,v257,v258,v259,v260,v261,v262,v263,v264,v265,v266,v267,v268,v269,v270,v271,v272,v273,v274,v275,v276,v277,v278,v279,v280,v281,v282,v283,v284,v285,v286,v287,v288,v289,v290,v291,v292,v293,v294,v295,v296,v297,v298,v299,v300,v301,v302,v303,v304,v305,v306,v307,v308,v309,v310,v311,v312,v313,v314,v315,v316,v317,v318,v319,v320,v321,v322,v323,v324,v325,v326,v327,v328,v329,v330,v331,v332,v333,v334,v335,v336,v337,v338,v339,v340,v341,v342,v343,v344,v345,v346,v347,v348,v349,v350,v351,v352,v353,v354,v355,v356,v357
1995,27.07,17.11,6.2,4.03,1.77,1.16,0.39,9.97,10.91,2.17,2.26,0.61,0.77,1.38,27.47,17.47,6.42,4.24,1.89,1.23,0.45,10,11.05,2.18,2.35,0.65,0.78,1.44,82.59,17.41,,,,,78.73,21.27,,,,,64.95,35.05,,,,,60.66,39.34,,,,,47.58,52.42,,,,,28.72,71.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11229,11229,,340854,,0.608856089,39621.67,,39621.67,107272.27,135571.26,245732.51,319665.81,702680.9,,1560803.45,32104.94,78973.28,108030.94,171799.22,223912.04,607333.95,72281.49,88795.41,155683.44,198148.68,330110.05,878062.64,108834.33,138438.12,254319.57,335658.11,748191.44,1789019.18,31931.38,79230.54,109467.76,172981.03,232524.78,632543.92,72809.73,89259.66,156240.08,201946.8,379580.88,935743.46,2.192,1.839,400.868,692,31257,21264,51283,31233,1227,131285,94171.68077,227485.9552,162558.2585,57.93103448,18004.882,12866.035,8289.182,1695.55,1238.15,1004.45,466.35,538.1,233.7,106.5,163.5,746.75,239.05,151.3,356.4,289.35,,,,,,,,,,,,,,,,,,,,,,,,,,,99.3,735.9,52.01558379,24.15,27.86558379,683.8844162,19.5,664.3844162,1031.6,809.65,205.9,16.1,1668.2,580.25,0.853873887,239,309.2,6.030792323,2.8,3.230792323,303.1692077,0,303.1692077,218.15,65.6,152.6,0,288.35,1934.55,126,1062.496376,493.3,569.1963761,1131.053624,-135.65,-249.35,185.25,434.6,422.9696558,308.8672581,250.5687658,116.3350529,134.2337128,58.29849227,26.56734885,40.78649331,186.2832653,59.63309618,37.74309748,88.90707165,72.18086752,,,,,,,,,,,,,,,,,,,,,,,,,,,24.7712464,183.5766387,12.97573859,6.024426993,6.951311601,170.6009001,4.864444156,165.7364559,257.3415688,201.974216,51.36354112,4.016284662,416.1469611,144.748396,59.62062325,77.13262221,1.50443346,0.698484289,0.805949171,75.62818875,0,75.62818875,54.41940988,16.36448906,38.06739376,0,71.93140884,482.5902791,31.43179301,265.0489378,123.0579642,141.9909736,282.151138,-33.83906922,-62.20252053,46.21221948,108.41474,35.922,101.263,65.341,12.907,36.327,23.42,,,,,,,23.015,64.936,41.921,-16.68,-4.312,12.368,19.242,96.951,77.709,50.977,-26.881,8.961054512,25.26093377,16.29987926,3.219763114,9.062085275,5.842322161,,,,,,,5.741291398,16.1988485,10.4575571,-4.160970694,-1.075665805,3.085304888,4.800083818,24.18526797,19.38518415,12.71665486,-6.705698634
1996,26.77,16.96,6.18,4.06,1.55,1.06,0.39,9.81,10.78,2.12,2.51,0.49,0.67,1.16,27.28,17.41,6.46,4.3,1.69,1.16,0.45,9.87,10.95,2.15,2.61,0.52,0.71,1.24,83.84,16.16,,,,,79.72,20.28,,,,,66.32,33.68,,,,,60.73,39.27,,,,,47.92,52.08,,,,,33.69,66.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11230,11230,,363146,,0.618081181,41000.02,,41000.02,109740.57,139046.75,253203.75,332917.37,635481.46,,1591057.62,33362.18,80434.39,110507.5,173490.13,257276.34,529306.33,73990.6,90524.49,155667.44,193502.75,380531.72,887318.14,111842.06,142748.77,264671.75,352717.09,691568.04,1834538.17,33128.68,80935.34,112268.03,176626.4,268004.35,564571.36,74808.5,91851.05,156859.82,201205.89,397917.96,969087.2,2.502,1.666,430.052,723,31233,21297,51242,31254,1261,131254,96698.08124,226785.8831,162497.6034,59.50738916,18224.767,13058.489,8354.705,1762.3,1294.95,1046.55,489.85,556.7,248.4,93.5,167.7,795.9,253.7,151.8,390.4,328.55,,,,,,,,,,,,,,,,,,,,,,,,,,,111.45,769.9,54.37317036,25.45,28.92317036,715.5268296,18.5,697.0268296,1124.6,878.8,228.4,17.45,1783.05,618.7,0.847360131,240.9,318.8,6.302587527,2.95,3.352587527,312.4974125,0,312.4974125,228,68.85,159.2,0,305.9,2003.2,112,1107.225758,518.25,588.9757579,1177.224242,-124.3,-268.95,199.2,468.15,409.7876536,301.1147489,243.354292,113.9048301,129.4494619,57.76045687,21.74155683,38.99528429,185.0706426,58.99286598,35.29805698,90.77971966,76.39773795,,,,,,,,,,,,,,,,,,,,,,,,,,,25.91547069,179.0248621,12.64339437,5.917888999,6.725505371,166.3814677,4.301805363,162.0796624,261.5032601,204.3473812,53.10985648,4.057648842,414.6126515,143.8663231,56.01648173,74.13057026,1.465540801,0.685963558,0.779577243,72.66502946,0,72.66502946,53.01684447,16.00969185,37.01877912,0,71.130933,465.8041353,26.0433622,257.4632272,120.5086827,136.9545445,273.7399761,-28.90348144,-62.53894878,46.31997991,108.8589287,36.347,103.72,67.373,15.156,38.382,23.226,,,,,,,21.191,65.338,44.147,-11.499,1.439,12.938,24.848,105.159,80.311,50.916,-20.677,8.451768623,24.11801364,15.66624501,3.524224977,8.924967213,5.400742236,,,,,,,4.927543646,15.19304642,10.26550278,-2.673862696,0.334610698,3.008473394,5.777905928,24.45262433,18.67471841,11.83949848,-4.808023216
1997,27.44,17.52,6.47,4.31,1.67,1.16,0.43,9.92,11.04,2.16,2.64,0.51,0.73,1.24,28.18,18.15,6.89,4.66,1.88,1.3,0.52,10.02,11.26,2.24,2.78,0.58,0.78,1.36,84.07,15.93,,,,,80.11,19.89,,,,,67.1,32.9,,,,,61.3,38.7,,,,,49.29,50.71,,,,,38.16,61.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11215,11215,,376743,,0.616236162,42120.31,,42120.31,115579.51,147554.88,272680.23,363057.03,701757.43,,1801319.68,33958.18,83604.13,116273.55,182303.43,278381.93,579583.85,76513.29,93950.94,165552.36,199054.49,394167.07,891731.76,118674.02,152910.07,290379.68,392400.71,790614.72,2185323.92,33614.34,84437.96,118542.67,188358.65,292847.21,635647.03,77301.32,96478.27,166543.1,210174.2,422220.64,1213164.49,2.436,1.696,455.997,756,31229,21251,51200,41250,1255,141220,103251.1632,238193.6323,171241.7168,60.2955665,18423.037,13244.655,8476.992,1902.2,1393.15,1127.65,508.2,619.45,265.5,98,173.4,877.5,273.35,170.65,433.5,368.45,,,,,,,,,,,,,,,,,,,,,,,,,,,96.5,807.05,58.57922078,26.4,32.17922078,748.4707792,19.5,728.9707792,1233.8,945.95,268.2,19.75,1944.35,683.45,0.87627412,244.55,329.55,6.54578414,2.95,3.59578414,323.0042159,0,323.0042159,229.1,72.75,156.35,0,314.1,2146.75,117.5,1192.775005,537.55,655.2250049,1225.374995,-102.5,-286.4,223.4,509.8,417.1518672,305.5173609,247.2932936,111.4481016,135.845192,58.22406726,21.49136946,38.02656596,192.4354765,59.94556982,37.42349182,95.06641491,80.80097018,,,,,,,,,,,,,,,,,,,,,,,,,,,21.16241993,176.9858135,12.84640486,5.789511773,7.056893089,164.1394086,4.276343923,159.8630647,270.5719555,207.4465402,58.81617642,4.331168845,426.3953491,149.880372,53.62973879,72.2702123,1.435488422,0.646934081,0.788554341,70.83472388,0,70.83472388,50.24155861,15.95405233,34.28750628,0,68.88203212,470.781606,25.76771338,261.5751869,117.8845475,143.6906394,268.7243546,-22.47821806,-62.80743075,48.99155038,111.7989811,35.755,104.529,68.774,20.16,43.627,23.467,,,,,,,15.595,60.902,45.307,-1.926,11.274,13.2,33.829,115.803,81.974,56.21,-16.628,7.841060358,22.92317713,15.08211677,4.421081718,9.567387505,5.146305787,,,,,,,3.41997864,13.35578962,9.935810981,-0.4223712,2.472384687,2.894755887,7.418689158,25.39556181,17.97687265,12.32683548,-3.646515218
1998,27.47,17.6,6.57,4.43,1.75,1.21,0.47,9.87,11.03,2.14,2.68,0.54,0.74,1.28,28.28,18.28,7.05,4.82,2.01,1.4,0.59,10,11.23,2.22,2.82,0.61,0.81,1.42,84.53,15.47,,,,,80.53,19.47,,,,,67.5,32.5,,,,,61.3,38.7,,,,,49.35,50.65,,,,,40.14,59.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11291,11291,,394956,,0.625461255,42982.84,,42982.84,118077.86,151283.55,282220.96,380432.89,751667.98,,2025314.79,34638.95,84872.18,118549.19,184009.04,287624.11,610151.67,77108.13,96458.5,168901.56,199116.51,396934.26,1136029.61,121555.78,157150.22,302962.05,414743.76,863694.27,2535833.15,34252.51,85961.33,120697.26,191180.34,302506.14,677901.06,77630.97,98917.55,171554.18,215493.61,428378.23,1428676.78,2.351,1.74,482.302,791,31257,21220,51260,41202,1280,151286,110785.4733,252005.7723,181659.5402,60.98522167,18607.584,13413.364,8641.528,2061.45,1504.6,1225.25,529.8,695.45,279.35,114.5,181.95,966.9,290.3,197.15,479.45,410.05,,,,,,,,,,,,,,,,,,,,,,,,,,,64.9,854.35,63.02012552,27.25,35.77012552,791.3298745,22,769.3298745,1384,1035.05,327.8,21.25,2173.45,783.95,0.923543618,277.6,342.5,6.475462439,2.8,3.675462439,336.0245376,0,336.0245376,251.65,75.9,175.8,0,316.55,2339.05,136.5,1294.745588,559.85,734.895588,1287.304412,-82.05,-297.45,278.8,576.25,427.4189201,311.9622145,254.0420732,109.8481864,144.1938868,57.92014132,23.74031209,37.72532563,200.4760503,60.19050305,40.87687797,99.40866926,85.01934473,,,,,,,,,,,,,,,,,,,,,,,,,,,13.45629917,177.1400492,13.06652793,5.649986938,7.416540989,164.0735213,4.561457344,159.5120639,286.9571347,214.6062011,67.96571443,4.405953117,450.6408848,162.5433857,57.55729812,71.01359729,1.342615714,0.580549117,0.762066597,69.67098158,0,69.67098158,52.17685185,15.73702784,36.45019096,0,65.63315101,484.9762182,28.30176943,268.4512169,116.0787225,152.3724944,266.9083711,-17.0121625,-61.67297668,57.80610489,119.4790816,28.01,101.974,73.964,10.873,36.139,25.266,,,,,,,17.137,65.835,48.698,4.903,18.798,13.895,32.913,120.772,87.859,62.234,-22.917,5.807564555,21.14318415,15.33561959,2.254396623,7.493023044,5.238626421,,,,,,,3.553167932,13.6501611,10.09699317,1.016582971,3.897557962,2.880974991,6.824147526,25.04074211,18.21659458,12.90353347,-4.75158718
1999,28.5,18.55,7.3,5.07,2.15,1.44,,9.95,11.26,2.23,2.92,0.71,,,29.38,19.3,7.89,5.55,2.51,1.76,,10.08,11.42,2.33,3.04,0.75,,,82.51,17.49,,,,,77.9,22.1,,,,,64.12,35.88,,,,,57.3,42.7,,,,,44.84,55.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11282,11282,,418731,,0.637453875,44138.63,,44138.63,125791.69,163782.03,322047.59,447401.07,948912.96,,,35066.07,87801.34,124215.64,196694.1,322023.1,,77962.71,100776.14,179071.85,241157.87,449234.98,,129683.47,170410.64,348120.65,490153.44,1109107.3,,34633.65,88956.29,125983.13,206087.86,335414.97,,78037.38,101948.28,183728.91,253746.21,532894.24,,2.131,1.884,507.994,829,31282,21203,61201,41265,1207,161257,117497.8195,265429.7725,191736.7955,61.28078818,18812.264,13589.294,8835.17,2210.4,1612.75,1320.25,563.75,756.5,292.5,120,189.85,1058,301,230.05,526.95,460.35,,,,,,,,,,,,,,,,,,,,,,,,,,,9.85,908.9,66.86144124,28.55,38.31144124,842.0385588,23.5,818.5385588,1530.3,1133.75,373.45,23.1,2429.35,906.55,0.989251419,343.3,355.45,6.206053215,2.65,3.556053215,349.2439468,0,349.2439468,292.65,78.95,213.75,0,304.8,2553.7,143.5,1393.317494,594.95,798.3674945,1357.632506,-27.15,-313.6,329.65,643.25,435.1232495,317.4742221,259.8948019,110.9757202,148.9190817,57.57942023,23.62232625,37.37248865,208.2701764,59.25266834,45.28596794,103.7315401,90.62114907,,,,,,,,,,,,,,,,,,,,,,,,,,,1.93899928,178.9194361,13.16185649,5.62014512,7.541711367,165.7575796,4.62603889,161.1315407,301.2437155,223.1817699,73.51464781,4.547297803,478.2241523,178.4568322,67.57953834,69.97129887,1.221678448,0.521659705,0.700018743,68.74962043,0,68.74962043,57.60894814,15.54152214,42.07726863,0,60.00070867,502.7027878,28.24836514,274.2783368,117.117525,157.1608118,267.2536498,-5.344551314,-61.73301259,64.89249873,126.6255113,20.791,99.021,78.23,5.693,31.741,26.048,,,,,,,15.098,67.28,52.182,8.145,22.805,14.66,28.936,121.826,92.89,69.178,-33.406,4.092764875,19.49255306,15.39978819,1.120682528,6.248302145,5.127619618,,,,,,,2.972082347,13.24425092,10.27216857,1.603365394,4.489226251,2.885860857,5.696130269,23.98177931,18.28564904,13.61787738,-6.576061922
2000,28.84,18.91,7.59,5.28,2.28,1.52,,9.92,11.32,2.31,3,0.76,,,29.71,19.7,8.21,5.8,2.68,1.9,,10.02,11.49,2.4,3.12,0.78,,,81.6,18.4,,,,,77.02,22.98,,,,,63.52,36.48,,,,,57.03,42.97,,,,,45.64,54.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11285,11285,,446334,,0.674354244,43874.62,,43874.62,126519.41,165960.59,332929.9,462915.81,1000414.36,,,34691.86,87078.23,124218.26,202943.99,328541.18,,78345.91,98919.47,178610.95,256304.29,533102.65,,130363.11,172827.26,360115.44,509344.46,1178005.74,,34264.78,87898.96,126005.22,210886.42,342179.14,,79284.81,100677.55,183371.36,261769.56,578619.79,,2.093,1.915,543.687,866,31284,21272,61215,41226,1242,171299,126705.2965,279003.21,201893.0549,62.75862069,19028.802,13769.673,9017.792,2411.05,1767.7,1461.45,611.2,850.25,306.25,125.5,199.3,1169.4,313.8,269.7,585.9,526.05,,,,,,,,,,,,,,,,,,,,,,,,,,,-29.1,971.05,71.49436355,29.9,41.59436355,899.5556365,25,874.5556365,1717.6,1234.95,457.1,25.55,2717.75,1029.35,1.029092727,397.9,371.4,6.456012762,2.7,3.756012762,364.9439872,0,364.9439872,323.2,104.9,218.25,0,296.7,2808.95,150.5,1539.400376,643.8,895.6003763,1438.799624,10.7,-330.45,396.6,727.05,443.4628748,325.1319233,268.8035579,112.4176226,156.3859353,56.3283654,23.08313423,36.65712073,215.0869894,57.71703204,49.60574742,107.7642099,96.75603794,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.352344272,178.6046015,13.14991227,5.499487757,7.650424518,165.4546893,4.59823391,160.8564554,315.9170626,227.1435587,84.07410882,4.699395056,499.8740084,189.327683,73.18549092,68.31136297,1.187450272,0.496609262,0.69084101,67.1239127,0,67.1239127,59.44596799,19.29418949,40.14258204,0,54.57184005,516.6483657,27.68136814,283.1409205,118.4137197,164.7272008,264.6374888,1.968044114,-60.77945583,72.94638275,133.7258386,19.235,101.873,82.638,4.753,32.351,27.598,,,,,,,14.482,69.522,55.04,16.43,31.797,15.367,35.665,133.67,98.005,75.818,-32.592,3.537881171,18.73743533,15.19955416,0.874216231,5.950298609,5.076082378,,,,,,,2.66366494,12.78713672,10.12347178,3.021959326,5.848401746,2.82644242,6.559840496,24.58583707,18.02599658,13.94515594,-5.994625584
2001,27.71,18.06,7.04,4.8,1.96,1.28,,9.65,11.02,2.24,2.84,0.68,,,28.56,18.8,7.57,5.22,2.25,1.54,,9.76,11.22,2.35,2.97,0.71,,,82.17,17.83,,,,,78.01,21.99,,,,,65.9,34.1,,,,,60.06,39.94,,,,,50.86,49.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11214,11214,,478427,,0.695571956,44912.96,,44912.96,124470.4,162255.6,316234.03,431386.39,879730.93,,,36073.25,86685.21,123761,201081.67,319300.26,,79286.43,98606.32,175833.1,252023.51,495241.54,,128250.49,168843.95,340207.2,468882.97,1010020.22,,35653.24,87657.03,126003.14,211531.43,333598.65,,81194.76,101344.52,182565.26,258184.97,546411.22,,2.251,1.8,579.055,880,41237,31242,61261,41248,1224,181217,137402.9096,287963.4979,208778.3732,65.81280788,19274.701,13974.482,9140.131,2648.4,1953.5,1630.4,685.45,944.95,323.1,137,209.6,1284.2,338.65,308.55,637,589.3,,,,,,,,,,,,,,,,,,,,,,,,,,,-50.45,1030.35,75.99574002,31.95,44.04574002,954.35426,27.5,926.85426,1924.9,1363.55,535.8,25.65,3005.7,1118.15,1.0472511,419.6,387.05,6.660033555,2.8,3.860033555,380.3899664,0,380.3899664,336.35,134.65,201.65,0,303.8,3068,164.5,1713.055774,720.2,992.8557736,1516.844226,27.05,-353.45,482.7,836.15,457.3658806,337.360009,281.5622005,118.3739023,163.1882982,55.7978085,23.6592379,36.19690703,221.7751336,58.48321835,53.28509382,110.0068215,101.769262,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.712471181,177.9364654,13.12409702,5.51761059,7.606486435,164.8123684,4.749117096,160.0632513,332.4209272,235.4784951,92.53007055,4.429631037,519.0698638,193.0991011,72.46289213,66.84166444,1.150155608,0.483546468,0.66660914,65.69150883,0,65.69150883,58.08601946,23.25340425,34.82398045,0,52.46479177,529.8287727,28.40835499,295.8364531,124.3750594,171.4613938,261.9516672,4.671404271,-61.03910682,83.35995717,144.399064,36.645,126.459,89.814,12.177,42.846,30.669,,,,,,,24.468,83.613,59.145,-4.329,12.286,16.615,32.316,138.745,106.429,58.947,-18.331,6.328414399,21.83885814,15.51044374,2.10290905,7.399297131,5.296388081,,,,,,,4.225505349,14.43956101,10.21405566,-0.747597378,2.121732823,2.869330202,5.580817021,23.96059096,18.37977394,10.17986202,-3.165675109
2002,28.37,18.59,7.38,5.05,2.09,1.36,,9.78,11.21,2.33,2.96,0.73,,,29.28,19.37,7.93,5.48,2.36,1.61,,9.91,11.43,2.46,3.11,0.75,,,81,19,,,,,76.4,23.6,,,,,63.05,36.95,,,,,56.64,43.36,,,,,46.42,53.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11231,11231,,497740,,0.715867159,44769.45,,44769.45,126996.56,166456.13,330585.39,452513.23,935541.02,,,35633.1,87536.98,125423.82,208657.55,331756.28,,79960.16,100484.06,174947.27,260907.01,556838.68,,131063.34,173415.23,355146.85,490304.04,1057042.9,,35181.24,88711.45,127982.32,219989.67,348619.32,,80827.94,102674.59,183311.59,264449.87,588760.54,,2.213,1.824,621.068,918,41203,31257,61216,41267,1217,201273,149875.2771,304460.5465,221431.4501,67.68472906,19495.21,14178.693,9379.858,2921.85,2206.8,1863,756.1,1106.9,343.8,145.5,218.1,1362.6,361,327.8,673.8,647.55,,,,,,,,,,,,,,,,,,,,,,,,,,,-29.9,1085.8,84.14422695,34.15,49.99422695,1001.655773,29.5,972.155773,2044.5,1471.6,548.2,24.85,3160.2,1138.55,1.026969738,432.45,404.35,6.775889433,2.75,4.025889433,397.5741106,0,397.5741106,341.15,144.75,196.3,0,313.05,3354.3,175,1953.920116,793,1160.920116,1587.829884,10.1,-372.55,534.8,907.35,470.4557311,355.3234106,299.9671534,121.7419027,178.2252507,55.35625729,23.42738637,35.11692762,219.3962658,58.12568028,52.78004985,108.4905357,104.2639453,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.814287646,174.8278771,13.54831145,5.498592747,8.049718703,161.2795657,4.749882461,156.5296832,329.1910065,236.9466789,88.26730728,4.001172174,508.8331712,183.321311,69.63005661,65.1055923,1.091006046,0.442785653,0.648220393,64.01458626,0,64.01458626,54.92957293,23.30662665,31.60684498,0,50.40510862,540.0857877,28.17726883,314.6064709,127.6832811,186.9231898,255.6611971,1.626230944,-59.98538002,86.10973356,146.0951136,42.965,137.452,94.487,18.247,50.222,31.975,,,,,,,24.718,87.23,62.512,-0.117,17.318,17.435,42.848,154.77,111.922,72.106,-19.695,6.917922031,22.13155403,15.213632,2.938003568,8.086393116,5.148389548,,,,,,,3.979918463,14.04516092,10.06524245,-0.018838517,2.788422524,2.807261041,6.899083514,24.91997656,18.02089304,11.61000084,-3.171150341
2003,27.79,18.25,7.35,5.01,2.07,1.34,,9.54,10.91,2.34,2.94,0.73,,,29.1,19.37,8.12,5.64,2.48,1.72,,9.73,11.24,2.48,3.16,0.76,,,79.98,20.02,,,,,75.1,24.9,,,,,60.48,39.52,,,,,53.53,46.47,,,,,41.78,58.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11251,11251,,542215,,0.733394834,46937.9,,46937.9,130443.9,171370.11,344955.14,470464.1,973019.12,,,37659.46,89517.69,127973.85,219446.17,344825.35,,80320.59,102876.9,172809.83,270230.31,611092.95,,136577.72,181813.97,381314.44,529700.15,1165135.8,,36977.92,91341.47,131938.85,232928.72,370841.24,,80740.93,104390.03,194996.7,270860.74,631559.13,,2.22,1.819,661.603,948,41274,31249,61210,41296,1217,221270,163290.0434,320799.5206,234095.1893,69.75369458,19720.737,14390.7,9526.403,3220.2,2550.4,2182.4,816.6,1365.8,368,145.5,226.85,1398.5,387.7,310.25,700.55,728.7,,,,,,,,,,,,,,,,,,,,,,,,,,,59.8,1159.05,96.47886358,36.1,60.37886358,1062.571136,30,1032.571136,2168.5,1595.2,548.65,24.8,3267.75,1126.95,0.94961028,460.75,428.6,7.483125153,2.8,4.683125153,421.1168748,0,421.1168748,359.65,156.15,203.4,0,327.5,3680.95,175.5,2286.361989,855.5,1430.861989,1680.538011,-64.15,-397.3,562.6,959.9,486.7269344,385.4879739,329.8654934,123.4274935,206.4379998,55.62248055,21.99204054,34.287934,211.3805409,58.60009704,46.89368095,105.8867629,110.1415804,,,,,,,,,,,,,,,,,,,,,,,,,,,9.03865309,175.1881415,14.58259161,5.456444424,9.126147188,160.6055499,4.534441349,156.0711086,327.7645355,241.1113613,82.92737488,3.748471515,493.914024,170.3362893,69.64146172,64.78205208,1.131059737,0.423214526,0.707845211,63.65099234,0,63.65099234,54.36039438,23.60176722,30.74351235,0,49.50098473,556.3683962,26.52648189,345.5791447,129.3071525,216.2719922,254.0100349,-9.696147085,-60.05111827,85.0358901,145.0870084,30.173,128.768,98.595,1.162,34.494,33.332,,,,,,,29.011,94.274,65.263,10.522,28.641,18.119,40.695,157.409,116.714,91.099,-39.073,4.560589961,19.46303146,14.90244149,0.175634028,5.213700663,5.038066635,,,,,,,4.384955933,14.24933079,9.864374859,1.590379729,4.329031156,2.738651427,6.15096969,23.79206261,17.64109292,13.76943575,-5.905807561
2004,27.86,18.36,7.55,5.13,2.13,1.41,,9.5,10.81,2.42,3,0.72,,,29.32,19.62,8.42,5.92,2.68,1.91,,9.7,11.2,2.5,3.24,0.77,,,79.62,20.38,,,,,74.6,25.4,,,,,59.68,40.32,,,,,53.29,46.71,,,,,41.38,58.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11258,11258,,586559,,0.751845018,48886.77,,48886.77,136175.45,179510.37,369018.81,501497.52,1041842.72,,,39188.03,92840.54,132133.26,236540.11,366411.22,,82193.23,105068.45,194924.2,282545.53,661283.04,,143342.01,191806.76,411461.4,578795.71,1311147.3,,38391.75,94877.25,136893.1,244127.09,395707.81,,82928.51,105383.37,211463.6,289231.7,662362.64,,2.219,1.821,715.011,993,41205,31271,61244,41208,1220,241286,181377.6362,344053.1936,251844.4607,72.01970443,19932.722,14590.609,9785.872,3615.35,2913.65,2510.05,900.65,1609.4,403.6,148.5,239.2,1542.75,430.25,341.65,770.85,841.05,,,,,,,,,,,,,,,,,,,,,,,,,,,56.9,1256.55,108.8296813,39.05,69.77968134,1147.720319,31.5,1116.220319,2402.2,1776.65,600.4,25.2,3601.85,1240.15,0.956131221,518.25,459.8,8.77883473,3.15,5.62883473,451.0211653,0,451.0211653,399.05,176.8,222.3,0,340.6,4133.6,180,2627.658516,942.85,1684.808516,1806.441484,-40.95,-439.55,631.8,1071.35,505.6355776,407.4972273,351.0505433,125.9630971,225.0874462,56.44668404,20.76891125,33.45403078,215.7659113,60.17389942,47.78248167,107.8095302,117.627561,,,,,,,,,,,,,,,,,,,,,,,,,,,7.957919529,175.7385551,15.22070029,5.461454439,9.75924585,160.5178548,4.405526628,156.1123282,335.9668593,248.4786947,83.97073611,3.524421303,503.7474948,173.4448841,72.48140238,64.30670297,1.227790164,0.440552663,0.787237501,63.07891281,0,63.07891281,55.81033019,24.72689231,31.09043078,0,47.63563078,578.11698,25.17443788,367.4990337,131.8651042,235.6339296,252.6452717,-5.727184617,-61.47457871,88.36227694,149.8368557,38.171,141.436,103.265,3.225,38.667,35.442,,,,,,,34.946,102.769,67.823,11.688,30.402,18.714,49.859,171.838,121.979,111.345,-47.63,5.338519268,19.78095442,14.44243515,0.451042012,5.40788883,4.956846818,,,,,,,4.887477256,14.37306559,9.485588334,1.634660166,4.251962557,2.617302391,6.973179434,24.03291698,17.05973754,15.5724877,-6.661435978
