"v1","v2","v3","v4","v5","v6","v7","v8","v9","v10","v11","v12","v13","v14","v15","v16","v17","v18","v19","v20","v21","v22","v23","v24","v25","v26","v27","v28","v29","v30","v31","v32","v33","v34","v35","v36","v37","v38","v39","v40","v41","v42","v43","v44","v45","v46","v47","v48","v49","v50","v51","v52","v53","v54","v55","v56","v57","v58","v59","v60","v61","v62","v63","v64","v65","v66","v67","v68","v69","v70","v71","v72","v73","v74","v75","v76","v77","v78","v79","v80","v81","v82","v83","v84","v85","v86","v87","v88","v89","v90","v91","v92","v93","v94","v95","v96","v97","v98","v99","v100","v101","v102","v103","v104","v105","v106","v107","v108","v109","v110","v111","v112","v113","v114","v115","v116","v117","v118","v119","v120","v121","v122","v123","v124","v125","v126","v127","v128","v129","v130","v131","v132","v133","v134","v135","v136","v137","v138","v139","v140","v141","v142","v143","v144","v145","v146","v147","v148","v149","v150","v151","v152","v153","v154","v155","v156","v157","v158","v159","v160","v161","v162","v163","v164","v165","v166","v167","v168","v169","v170","v171","v172","v173","v174","v175","v176","v177","v178","v179","v180","v181","v182","v183","v184","v185","v186","v187","v188","v189","v190","v191","v192","v193","v194","v195","v196","v197","v198","v199","v200","v201","v202","v203","v204","v205","v206","v207","v208","v209","v210","v211","v212","v213","v214","v215","v216","v217","v218","v219","v220","v221","v222","v223","v224","v225","v226","v227","v228","v229","v230","v231","v232","v233","v234","v235","v236","v237","v238","v239","v240","v241","v242","v243","v244","v245","v246","v247","v248","v249","v250","v251","v252","v253","v254","v255","v256","v257","v258","v259","v260","v261","v262","v263","v264","v265"
"1955",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.50720461095100866",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1956",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.66858789625360227",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1957",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.80211335254562921",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1958",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.787704130643612",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1959",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.79442843419788656",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1960",,,,,,,,,,,,,,,,,,,,,"12006.347",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.87896253602305485","25012.374","12006.347",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1961",,,,,,,,,,,,,,,,,,,,,"12314.959000000001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.99327569644572533","25765.672999999999","12314.959000000001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1962",,,,,,,,,,,,,,,,,,,,,"12633.772999999999",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.1594620557156581","26513.03","12633.772999999999",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1963",,,,,,,,,,,,,,,,,,,,,"12930.893",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.5052833813640729","27261.746999999999","12930.893",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1964",,,,,,,,,,,,,,,,,,,,,"13229.589",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.9615754082612873","27984.154999999999","13229.589",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1965",,,,,,,,,,,,,,,,,,,,,"13518.856",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.0566762728146015","28704.673999999999","13518.856",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1966",,,,,,,,,,,,,,,,,,,,,"13821.985000000001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.3554274735830933","29435.571","13821.985000000001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1967",,,,,,,,,,,,,,,,,,,,,"14148.806",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.658981748318924","30130.983","14148.806",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1968",,,,,,,,,,,,,,,,,,,,,"14520.537",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.0278578290105669","30838.302","14520.537",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1969",,,,,,,,,,,,,,,,,,,,,"14889.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.4543707973102791","31544.266","14889.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1970",,,,,,,,,,,,,,,,,,,,,"15262.103999999999",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2666.8999999999996","67205.105301379794","174739.99652996726","82718.101492868023","4403397.1529338155","2084472.1291231082",,,,,,"3.9682997118155625","32240.827000000001","15262.103999999999","9617",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"560.29999999999995",,,,,,,,,,,,,,,,,,,,,,,"21.009411676478308",
"1971",,,,,,,,,,,,,,,,,,,,,"15618.699000000001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3228.8","73148.657236126222","206726.56538166208","98191.438271013249","4683402.7108228551","2224532.9105576668",,,,,,"4.4140249759846304","32882.703999999998","15618.699000000001","9946",,,,"844.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8.3000000000000007",,,,,,,,,,,,,,,"16.149999999999999",,,,,,,,,,,,,"869.15000000000009",,,,,,,,,,"26.161422200198214",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.25706144697720518",,,,,,,,,,,,,,"0.50018582755203167",,,,,,,,,,,,,"26.918669474727455",,,,,,,,,,,,,,,,,,,,,,,,,,,,"649.29999999999995",,,,,,,,,,,,,,,,,,,,,,,"20.109638255698709",
"1972",,,,,,,,,,,,,,,,,,,,,"15923.486999999999",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3975.8999999999996","77799.095864661635","249687.7725337421","118664.43283809183","4885807.729466645","2321986.3643694283",,,,,,"5.1104707012487998","33505.406000000003","15923.486999999999","10379",,,,"1047.0999999999999",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11",,,,,,,,,,,,,,,"19.45",,,,,,,,,,,,,"1077.55",,,,,,,,,,"26.336175457129201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.27666691818204686",,,,,,,,,,,,,,"0.48919741442189196",,,,,,,,,,,,,"27.102039789733144",,,,,,,,,,,,,,,,,,,,,,,,,,,,"621.29999999999995",,,,,,,,,,,,,,,,,,,,,,,"15.626650569682335",
"1973",,,,,,,,,,,,,,,,,,,,,"16293.657999999999",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5107.9000000000005","88666.398199099538","313490.07079932577","149777.95745489665","5441773.6151758879","2599947.5356102609",,,,,,"5.7608069164265139","34103.148999999998","16293.657999999999","10942",,,,"1412.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16",,,,,,,,,,,,,,,"25.35",,,,,,,,,,,,,"1453.6499999999999",,,,,,,,,,"27.649327512284888",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.31324027486834116",,,,,,,,,,,,,,"0.49629006049452801",,,,,,,,,,,,,"28.458857847647757",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1018.8",,,,,,,,,,,,,,,,,,,,,,,"19.945574502241623",
"1974",,,,,,,,,,,,,,,,,,,,,"16727.644",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7324.7","97382.026819923369","437879.954881871","211133.51315823532","5821622.388659358","2807024.102142056",,,,,,"7.521613832853026","34692.266000000003","16727.644","11421",,,,"2151.4499999999998",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26.8",,,,,,,,,,,,,,,"36.75",,,,,,,,,,,,,"2215",,,,,,,,,,"29.372534028697419",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.36588529223039851",,,,,,,,,,,,,,"0.50172703318907264",,,,,,,,,,,,,"30.240146354116892",,,,,,,,,,,,,,,,,,,,,,,,,,,,"1985.6000000000004",,,,,,,,,,,,,,,,,,,,,,,"27.108277472114903",
"1975",,,,,,,,,,,,,,,,,,,,,"17332.053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9622.3000000000011","103500.87104773714","555173.70042660274","272735.32502520859","5971645.1967771584","2933637.8730237866",,,,,,"9.2968299711815572","35280.724999999999","17332.053","11691",,,,"3097.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"42",,,,,,,,,,,,,,,"50.25",,,,,,,,,,,,,"3189.5",,,,,,,,,,"32.188250210448643",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.4364860792118308",,,,,,,,,,,,,,"0.52222441619986903",,,,,,,,,,,,,"33.146960705860344",,,,,,,"1069","1740.1","671.09999999999991","614","858.8","244.8",,,,,,,"455","881.3","426.29999999999995","182.2","300.89999999999998","118.7","1251.2","2041","789.8","2252.4000000000005","-1038.9000000000001","11.109609968510647","18.084033962773972","6.9744239942633239","6.3810107770491458","8.9251010673123883","2.5440902902632425",,,,,,,"4.7285991914615","9.1589328954615823","4.4303337040000823","1.8935181817237041","3.1271109817819016","1.2335928000581979","13.00312815023435","21.211144944555873","8.208016794321523","23.408124876588762","-10.796794945075503"
"1976",,,,,,,,,,,,,,,,,,,,,"17958.685000000001","17958.685000000001","10526814.167342488","0.1189969890854347","4925.9097492316487","4925.9097492316487",,,,,,,,,,,,,,,,,,,,,,,,,"13247.199999999999","117474.53105034499","737648.66414216848","369532.65829111001","6541377.1136553138","3276969.9061337891",,,,,,"11.276657060518733","35848.523000000001","17958.685000000001","12412",,,,"4013.7999999999997",,,,,"7364.1131128989782","2478.7355143267641","4514.1217981400123","371.25580043220174","1685.5765444602694",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58.55",,,,,"18553.667433254879","17148.428293551027","1405.2391397038516","0","30443.473782838715","8139.6191621646367",,,,,"62.05",,,,,"4660.304194515692","1173.0642752565977","3487.2399192590942","0","4394.1283000633402",,,,"4134.3999999999996",,,,"-5028.563149252418","1172.2767791721053","6200.8399284245234",,,,"30.299233045473763",,,,,"55.589959485015541","18.711391949444142","34.076044735038444","2.8025228005329561","12.72402126079677",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.4419801920405822",,,,,"140.05727575076153","129.44945568536014","10.607820065401381","0","229.81063004135754","61.444072424094429",,,,"0.46840086961773059",,,,,"35.179541295637513","8.8551865696645162","26.324354725972995","0","33.170242013884746",,,,"31.209614107132072",,,,"-37.959441612208003","8.8492419467669041","46.808683558974913","1954","2899.7","945.7","1353","1638.2","285.2",,,,,,,"601","1261.5","660.5","569.1","715.2","146.1","2523.1","3614.8999999999996","1091.8","2880","-562.90000000000009","14.750286853070838","21.889153934416331","7.1388670813454924","10.213479074823359","12.36638685910985","2.1529077842864908",,,,,,,"4.5368077782474794","9.522767075306481","4.9859592970590016","4.296002174044327","5.3988767437647205","1.1028745697203939","19.046289027115165","27.288030678181048","8.2417416510658867","21.740443263482096","-4.2491998309076644"
"1977",,,,,,,,,,,,,,,,,,,,,"18591.901999999998","18591.901999999998","13167089.872611456","0.13101242002258184","5405.7195356863094","5405.7195356863094",,,,,,,,,,,,,,,,,,,,,,,,,"16998","131717.41849039751","914269.01884487132","466826.75215544854","7084666.1353097446","3617438.2089758967",,,,,,"12.904899135446685","36411.794999999998","18591.901999999998","12812",,,,"5202.1000000000004",,,,,"9952.8914830068315","3485.2970517199201","5907.8062607117226","559.7881705751887","2111.1825160187659",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"81.650000000000006",,,,,"25167.493853942004","23203.787939570571","1963.7059143714332","0","39667.681645842","10147.597141624909",,,,,"76.3",,,,,"5494.2962404900745","1555.2086199231194","3939.0876205669551","0","5419.0792649537725",,,,"5360.05",,,,"-5507.1949504490785","2033.7175372943243","7540.9124877434024",,,,"30.60418872808566",,,,,"58.553309112876995","20.504159617130956","34.755890461888008","3.2932590338580345","12.420181880331604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.48035062948582191",,,,,"148.06150049383459","136.50893010689828","11.552570386936306","0","233.3667587118602","59.69877127676731",,,,"0.44887633839275209",,,,,"32.323192378456724","9.1493623951236565","23.173829983333071","0","31.880687521789458",,,,"31.53341569596423",,,,"-32.39907607041463","11.964451919604215","44.363527990018838","3167.2","4436.8","1269.5999999999999","2143","2545","402",,,,,,,"1024.2","1891.8000000000002","867.6","691.8","876","184.2","3859","5312.8","1453.8","4219.3","-528.7999999999995","18.632780327097304","26.101894340510647","7.4691140134133418","12.607365572420285","14.972349688198612","2.3649841157783267",,,,,,,"6.0254147546770209","11.129544652312038","5.1041298976350156","4.0698905753618071","5.1535474761736673","1.0836569008118602","22.702670902459111","31.255441816684314","8.5527709142252029","24.822332039063419","-3.1109542299093982"
"1978",,,,,,,,,,,,,,,,,,,,,"19249.137999999999","19249.137999999999","17725800.482312471","0.14995295445991719","6141.0063114608856","6141.0063114608856",,,,,,,,,,,,,,,,,,,,,,,,,"23172.799999999999","147216.43354082754","1203835.7250075303","626813.92624695401","7647949.406400823","3982139.0041686753",,,,,,"15.740634005763688","36969.184999999998","19249.137999999999","13412",,,,"7342.75",,,,,"13571.287209731632","4617.9665400688382","8123.9976898725718","829.32297979022246","2855.3085429865773",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"126.05",,,,,"34541.939034809118","31675.523857130996","2866.4151776781232","0","52729.541910669548","12986.949876707276",,,,,"101.8",,,,,"6406.9903322365972","2114.2871207634462","4292.703211473151","0","6470.617803511921",,,,"7570.6",,,,"-6172.6267726159949","2727.7918995441564","8900.4186721601509",,,,"31.686934682041013",,,,,"58.565590734532002","19.92839251220758","35.058334296557049","3.5788639257673758","12.321810670210667",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.54395670786439276",,,,,"149.06243110374714","136.69269081479578","12.36974028895137","0","227.5492901620415","56.043938914189376",,,,"0.43930815438790305",,,,,"27.648753418821194","9.1240036627573975","18.524749756063795","0","27.923331679865711",,,,"32.670199544293311",,,,"-26.637379913588322","11.771524802976579","38.408904716564905","4780.2000000000007","6421.7000000000007","1641.5","3369.4","3846.6","477.2",,,,,,,"1410.8000000000002","2575.1000000000004","1164.3","1219.5","1474.5","255","5999.7000000000007","7896.2000000000007","1896.5","6744.7000000000007","-1215.1999999999994","20.62849547745633","27.712231581854596","7.0837361043982598","14.540323137471519","16.599634053718152","2.0593109162466341",,,,,,,"6.0881723399848111","11.112597528136437","5.0244251881516266","5.2626355036939865","6.36306359179728","1.1004280881032935","25.891130981150319","34.075295173651874","8.1841641925015534","29.106107160118764","-5.244079265345575"
"1979","27.031187103187399","18.662839355846334","7.1673693658152251","4.7889145861662668","2.0586023831429627","1.5558238958816051","0.85822293429612462","8.3683477473410655","11.495469990031108","2.3784547796489584","2.730312203023304","0.50277848726135765","0.69760096158548046","1.2003794488468382",,,,,,,"19941.396000000001","19941.396000000001","22456066.037314326","0.17742754986827247","6346.8328889084851","6346.8328889084851","17156.242733274867","23689.984524820233","45490.095617911218","60788.881195307258","130656.05310517142","197491.08543462204","544699.75454061897","5145.7873506455535","10622.5009417295","18239.956751547481","30191.310040515185","43322.088217841221","63821.020775720812","110688.9181581228","84651.197390121713","9161.7708217160471","13546.42253396323","27049.456749405355","34777.321140498731","63739.511941615798","80948.198284812301","142976.70935513198","2.1823926586766449","1.8457427341600869","29493.5","158082.24436206365","1479008.7915610322","785775.95132081548","7927340.912444829","4211681.4196528113",,,,,,"18.657060518731988","37534.235999999997","19941.396000000001","13602",,,,"10917.2",,,,,"17578.915263456289","5435.4851719539347","10876.823028275385","1266.6070632269691","4058.4719853451029",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"203.7",,,,,"46700.029556598703","43097.212130364118","3602.8174262345865","0","69822.566190206446","15617.04570693236",,,,,"144.89999999999998",,,,,"7170.2293704508838","2943.2476422098034","4226.9817282410804","0","7371.5820498652402",,,,"11265.800000000001",,,,"-8115.4192340783466","3212.4468895590903","11327.866123637437",,,,"37.015613609778427",,,,,"59.602676058983462","18.4294341870376","36.878712354503143","4.2945295174427214","13.760564142421559",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.69066065404241617",,,,,"158.34007342837813","146.12444142053033","12.215632007847786","0","236.73882784412311","52.950805116152239",,,,"0.49129469205079079",,,,,"24.311218981982076","9.9793094824615718","14.331909499520506","0","24.993920863462257",,,,"38.197568955871631",,,,"-27.515958547064084","10.892050416393749","38.408008963457839","5625.7000000000007","7892.7000000000007","2267","3856.2000000000003","4445.2000000000007","589",,,,,,,"1769.5000000000002","3447.5","1678","1633.8","2002.1999999999998","368.4","7259.5000000000009","9894.9000000000015","2635.4","9650.4","-2655.4999999999991","19.074372319324603","26.760811704273827","7.6864393849492263","13.074745282858935","15.07179548036008","1.9970501975011443",,,,,,,"5.9996270364656628","11.689016223913743","5.6893891874480822","5.5395256581958741","6.7886144404699333","1.2490887822740604","24.613897977520473","33.549426144743762","8.9355281672232874","32.720429925237767","-9.0036787766796031"
"1980","28.798938109823631","19.776247265002244","7.4705208342840574","4.9481345692807741","1.988478367789219","1.4253031576000208","0.7151593740469312","9.0226908448213869","12.305726430718186","2.5223862650032833","2.9596562014915548","0.56317521018919825","0.7101437835530896","1.2733189937422877",,,,,,,"20653.311000000002","20653.311000000002","26089817.346227631","0.22834964245389536","5531.9853070645331","5531.9853070645331","15931.530248260515","21880.381859773515","41326.811491378881","54746.015469278667","110002.33114025624","157695.12251911999","395625.11494370917","4376.480313598312","9982.6786367475179","17018.77445187217","27907.607513479099","40931.936551534272","62309.539761392502","98212.624412972698","78266.466273205922","8163.3177431788317","12879.242235780304","24991.562358660649","32150.230869893516","52844.686333794569","75756.115343291516","139950.03890505375","2.3520004345193151","1.7396447326997613","35342.700000000004","151994.34313806496","1711236.5179607284","927051.42657042772","7359320.892328836","3986864.9717417797",,,,,,"23.252641690682037","38123.775000000001","20653.311000000002","13683",,,,"15303.9",,,,,"21913.802899379152","6627.0876890543959","13417.269277828531","1869.4459324962256","5698.9818905606835",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"305",,,,,"63288.221832157309","58916.422422710551","4371.7994094467604","0","94289.690744364707","18558.553766527792",,,,,"197.35",,,,,"8688.5613252803396","4101.6619460971115","4586.8993791832281","0","9680.0924461874165",,,,"15806.25",,,,"-13705.479106970019","4554.1370877915988","18259.616194761616",,,,"43.301445560186401",,,,,"62.003760039213617","18.75093778645773","37.963339750014939","5.2894825027409489","16.12491940502758",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.8629787763809782",,,,,"179.07013847882956","166.70040042982157","12.369738049008028","0","266.78689161938587","52.510288592913923",,,,"0.55838970989765913",,,,,"24.583750888529565","11.605400679905923","12.97835020862364","0","27.389227326116611",,,,"44.722814046465032",,,,"-38.778811768682125","12.885651316372542","51.664463085054663","4782.3999999999996","7953.1999999999989","3170.7999999999997","2485.6999999999998","3224.1","738.4",,,,,,,"2296.6999999999998","4729.0999999999995","2432.3999999999996","1486.4","2056.3000000000002","569.9","6268.7999999999993","10009.5","3740.7","9859.4000000000015","-4067.2000000000007","13.531507213653736","22.503091161682605","8.9715839480288704","7.0331355555744164","9.1223930259997097","2.0892574704252929",,,,,,,"6.4983716580793187","13.380698135682897","6.8823264776035771","4.2056775515170033","5.8181746159744447","1.6124970644574408","17.737184765170738","28.32126577765705","10.584081012486312","27.896567042133171","-11.507892719005623"
