v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,v120,v121,v122,v123,v124,v125,v126,v127,v128,v129,v130,v131,v132,v133,v134,v135,v136,v137,v138,v139,v140,v141,v142,v143,v144,v145,v146,v147,v148,v149,v150,v151,v152,v153,v154,v155,v156,v157,v158,v159,v160,v161,v162,v163,v164,v165,v166,v167,v168,v169,v170,v171,v172,v173,v174,v175,v176,v177,v178,v179,v180,v181,v182,v183,v184,v185,v186,v187,v188,v189,v190,v191,v192,v193,v194,v195,v196,v197,v198,v199,v200,v201,v202,v203,v204,v205,v206,v207,v208,v209,v210,v211,v212,v213,v214,v215,v216,v217,v218,v219,v220,v221,v222,v223,v224,v225,v226,v227,v228,v229,v230,v231,v232,v233,v234,v235,v236,v237,v238,v239,v240,v241,v242,v243,v244,v245,v246,v247,v248,v249,v250,v251,v252,v253,v254,v255,v256,v257,v258,v259,v260,v261,v262,v263,v264,v265,v266,v267,v268,v269,v270,v271,v272,v273,v274,v275,v276,v277,v278,v279,v280,v281,v282,v283,v284,v285,v286,v287,v288,v289,v290,v291,v292,v293,v294,v295,v296,v297,v298,v299,v300,v301,v302,v303,v304,v305,v306,v307,v308,v309,v310,v311,v312,v313,v314,v315,v316,v317,v318,v319,v320,v321,v322,v323,v324,v325,v326,v327,v328,v329,v330,v331,v332,v333,v334,v335,v336,v337,v338,v339,v340,v341,v342,v343,v344,v345,v346,v347,v348,v349,v350,v351,v352,v353,v354,v355,v356
1970,,22.86799309716433,10.76548213281084,7.509437916195756,2.992843562068323,2.008462512787317,.81645475042903,,12.1025109643535,3.256044216615083,4.516594354127433,.9843810492810055,1.192007762358287,2.176388811639293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1205.291863691864,1205.291863691864,,4016.95,,.2701485145684033,12336.77423761095,,12336.77423761095,,56423.45362139239,132811.3226315217,185284.4804469253,369220.3535372427,1007241.793126794,,,37326.48636886006,80338.16481611815,139300.5121743459,298329.0824717371,,,,,,,,,,,,,,,,,,,,,,,,,2.251995950414869,1.798724628197586,,,,,,,,,,,,31.12195121951219,2074.507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1914,,,,,,,,,,,,,,,,,,,,,,,,,,
1971,,22.59565359894921,10.57135552529055,7.323839824552314,2.891820864297423,1.91624560417585,.7433324429973049,,12.02429807365866,3.247515700738235,4.432018960254891,.9755752601215728,1.172913161178545,2.148488421300118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249.464222356986,1249.464222356986,,4660.8,,.2749059898850139,13569.14363498927,,13569.14363498927,,61320.73384212081,143444.241539205,198756.46907801,392395.3267431056,1008638.468757791,,,40789.85691784979,88132.01400039991,150346.7546617361,323923.8665192517,,,,,,,,,,,,,,,,,,,,,,,,,2.288116373957843,1.776327372446496,,,,,,,,,,,,32.78048780487805,2112.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3593,,,,,,,,,,,,,,,,,,,,,,,,,,
1972,,23.2231742584243,10.80061288095426,7.504966340811232,3.080622511784473,2.06836710283565,.8543769585967234,,12.42256137747005,3.295646540143022,4.42434382902676,1.012255408948823,1.213990144238927,2.226245553187749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1295.093084693085,1295.093084693085,,5472.78,,.2806262076070727,15058.39824677359,,15058.39824677359,,69940.76130751481,162639.9300706418,226025.5439771334,463892.4063042656,1286554.849541665,,,46765.96911673307,99254.31616415028,166558.8283953503,372485.4681667768,,,,,,,,,,,,,,,,,,,,,,,,,2.19688440957362,1.835502569839841,,,,,,,,,,,,34.53658536585366,2152.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0854,,,,,,,,,,,,,,,,,,,,,,,,,,
1973,,23.26267438139129,11.14567197100274,7.870033159499268,3.381855476760288,2.340280620476909,,,12.11700241038855,3.27563881150347,4.48817768273898,1.04157485628338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1309.070089157732,1309.070089157732,,6643.11,,.3357322017258945,15115.25733562321,,15115.25733562321,,70324.26191790773,168469.7000201491,237915.1528914385,511176.1580311847,,,,45787.90239234739,99024.24714885981,169599.9016065018,,,,,,,,,,,,,,,,,,,,,,,,,,2.074478822539395,1.930683768747183,,,,,,,,,,,,38.92682926829269,2193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8698,,,,,,,,,,,,,,,,,,,,,,,,,,
1974,30.69434377273555,22.77236050293783,10.45715991256293,7.222745648025085,2.899924644919718,1.92469747003446,,7.921983269797714,12.3152005903749,3.234414264537848,4.322821003105367,.9752271748852579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1390.969652569653,1390.969652569653,,7823.31,,.4108303901233762,13690.21670623952,,13690.21670623952,42021.2217904563,62351.71003956568,143160.7853347872,197761.9062710236,397005.9682071562,,10542.32725243765,21690.73354134692,42149.4412157603,88559.66439855089,147950.8907869904,,,,,,,,,,,,,,,,,,,,,,,,,,2.257474118072983,1.795244996002344,,,,,,,,,,,,45.17073170731707,2229.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3366,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,31.39522624526251,23.26247755649299,10.56550059746046,7.242690325944199,2.836282929130913,1.853943801677651,,8.132748688769524,12.69697695903254,3.322810271516255,4.406407396813286,.9823391274532622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1439.762282162282,1439.762282162282,,8627.58,,.4212510132205525,14225.16277088756,,14225.16277088756,44660.22035677004,66182.50593904631,150295.9657547848,206056.8975713779,403465.8633117699,,10843.48970578951,23137.93477449378,45154.1409851117,94535.03393819167,156704.6561362798,,,,,,,,,,,,,,,,,,,,,,,,,,2.331766149383377,1.750882578343812,,,,,,,,,,,,46.24390243902439,2262.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.077900000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
1976,31.38596426327192,23.12684242567742,10.40881813040916,7.136106994266735,2.775973404641081,1.805012857150906,,8.259121837594496,12.71802429526826,3.272711136142426,4.360133589625654,.9709605474901748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1487.320856920857,1487.320856920857,,9356.575000000001,,.4134919420616852,15214.06209068144,,15214.06209068144,47750.80090773277,70370.64332513242,158360.4053266557,217138.3497930404,422338.3174028975,,11598.86888878685,25130.95849033313,48373.20282475161,99582.46086027095,165838.3578905762,,,,,,,,,,,,,,,,,,,,,,,,,,2.347341355107653,1.742202409366481,,,,,,,,,,,,47.02439024390244,2293.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.696800000000001,,,,,,,,,,,,,,,,,,,,,,,,,,
1977,30.58491850022016,22.42955991740724,10.01893831454743,6.827837690433421,2.658792942517876,1.755512625128077,,8.155358582812916,12.41062160285982,3.191100624114005,4.169044747915546,.9032803173897988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1534.025086025087,1534.025086025087,,10280.27,,.4265748866049856,15710.02135381937,,15710.02135381937,48048.97227432839,70473.77305184778,157397.7348641391,214530.9518342436,417696.9390234007,,12116.80458487393,25624.171496809,48742.78259877493,100264.5178940347,163739.4550369543,,,,,,,,,,,,,,,,,,,,,,,,,,2.35925390373618,1.735697721559821,,,,,,,,,,,,47.60975609756098,2325.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2271,,,,,,,,,,,,,,,,,,,,,,,,,,
1978,31.97038148065735,23.28510320033701,10.29543957231513,6.965088538884689,2.629590318587866,1.707775242493678,,8.685278280320343,12.98966362802188,3.330351033430437,4.335498220296823,.9218150760941877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1580.254678654679,1580.254678654679,,10806.39,,.4473600254506469,15286.0887878449,,15286.0887878449,48870.20898946006,71187.63099089659,157377.003412301,212937.9236411845,401961.5108559148,,11554.51987655433,26552.78698802353,49640.2878855455,101816.0831834174,165682.026837502,,,,,,,,,,,,,,,,,,,,,,,,,,2.455535179925699,1.68703251820478,,,,,,,,,,,,49.17073170731707,2353.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1271,,,,,,,,,,,,,,,,,,,,,,,,,,
1979,34.46402210858797,25.14777637917375,11.14964258183606,7.52750481356103,2.844348436704488,1.868132941076322,,9.31624572941422,13.99813379733769,3.622137768275031,4.683156376856542,.9762154956281661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1626.863980463981,1626.863980463981,,11848.4,,.4655962761987169,15642.24073745794,,15642.24073745794,53909.45306036056,78673.51442695881,174405.3934016917,235494.0848921901,444919.8298814374,,11390.32825713542,29145.39169376233,54740.54468327558,113316.7019111933,183137.6486448783,,,,,,,,,,,,,,,,,,,,,,,,,,2.458682750125357,1.685550027868679,,,,,,,,,,,,51.80487804878049,2383.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5522,,,,,,,,,,,,,,,,,,,,,,,,,,
1980,32.06768376518255,23.63240768867325,10.58814094419194,7.214315983923382,2.800616477093222,1.837624329259164,,8.435276076509304,13.04426674448131,3.373824960268553,4.413699506830159,.9629921478340577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1671.47980907981,1671.47980907981,,14374.445,,.505297433152566,17019.34565075402,,17019.34565075402,54577.09942187148,80441.62300261337,180203.2305281035,245565.8747283032,476646.5985884656,,12846.26189840763,28712.57584112961,55501.22112124082,114840.5863279039,187795.6937632626,,,,,,,,,,,,,,,,,,,,,,,,,,2.367234113745371,1.731403634495794,,,,,,,,,,,,57.5609756097561,2413.945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2712,,,,,,,,,,,,,,,,,,,,,,,,,,
1981,32.13805693489836,23.61696736926515,10.60298344702387,7.26612684325937,2.783751984716903,,,8.521089565633208,13.01398392224128,3.336856603764499,4.482374858542467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1710.4,1710.4,,17177.25,,.5466408430639524,18371.89146567524,,18371.89146567524,59043.68939256441,86777.67225130659,194796.8611010737,266984.9874803812,511427.8933057698,,13852.802807132,31309.70653382221,59772.87503886484,122608.7347217661,205874.261024034,,,,,,,,,,,,,,,,,,,,,,,,,,2.385482205628104,1.72177036697967,,,,,,,,,,,,61.07317073170731,2532.835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4643,,,,,,,,,,,,,,,,,,,,,,,,,,
1982,33.22211833940301,24.28364627287415,10.7911702772606,7.408464691198657,2.932984760262514,,,8.938472066528863,13.49247599561355,3.382705586061941,4.475479930936142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1748.7,1748.7,,19668,,.5680486797447301,19799.73304372858,,19799.73304372858,65778.9074267339,96161.94270624853,213662.2907191784,293371.2462992451,580723.1527452206,,14690.93589006132,35395.87214721929,66786.85570301607,133953.3351391117,221533.2696877511,,,,,,,,,,,,,,,,,,,,,,,,,,2.30286729970819,1.767537876055355,,,,,,,,,,,,63.8048780487805,2646.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.9897,,,,,,,,,,,,,,,,,,,,,,,,,,
1983,32.12397362919573,23.54553380535392,10.44692539039179,7.115931180980704,2.80586066393323,,,8.578439823841812,13.09860841496213,3.330994209411081,4.310070517047474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1791.4,1791.4,,22617.75,,.5748448163294397,21963.73575322403,,21963.73575322403,70556.2468135192,103429.5765338794,229453.5087082119,312584.8641943751,616271.821829952,,16564.56785763567,37682.91709315905,71923.59349029623,146322.1532220487,236663.1247854809,,,,,,,,,,,,,,,,,,,,,,,,,,2.330580721118001,1.751551547477529,,,,,,,,,,,,65.75609756097562,2681.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.443,,,,,,,,,,,,,,,,,,,,,,,,,,
1984,31.74110230198991,23.09682364379646,10.16516913998779,6.902542450278434,2.77,,,8.64427865819345,12.93165450380868,3.262626689709352,4.132542450278434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830.5,1830.5,,24924,,.5897966248854807,23085.84239244695,,23085.84239244695,73277.00851062741,106641.9260813655,234671.4926583235,318702.014228605,639477.8342707804,,17509.04615709356,39912.09093988935,74634.53443712596,150640.971088042,238508.0592180611,,,,,,,,,,,,,,,,,,,,,,,,,,2.296922428565277,1.771056138728553,35.97590631841439,54.2283882005511,13167.27538453675,,19847.73127816201,,,,,,,66.34146341463415,2732.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8256,,,,,,,,,,,,,,,,,,,,,,,52.32835507569701,,,
1985,33.79501150468416,24.54387921005774,10.67237736386349,7.216577744505182,2.89,,,9.251132294626419,13.87150184619424,3.455799619358311,4.326577744505181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1867.8,1867.8,,24288,,.5926282951933108,21942.14092437645,,21942.14092437645,74153.49049767031,107709.051291592,234174.808116018,316694.3317233029,634127.8727144795,,16140.87986067713,40597.92970374859,76092.61208548554,151655.2845087331,237335.9464755088,,,,,,,,,,,,,,,,,,,,,,,,,,2.311408324770203,1.762539005671806,34.86336614396901,53.33574671278842,12742.65865434618,,19494.36585179826,,,,,,,65.36585365853658,2735.957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.9197,,,,,,,,,,,,,,,,,,,,,,,48.5314582938714,,,
1986,32.7576941706422,23.90794036715598,10.26351451144999,6.862992935644945,2.596814608156721,,,8.84975380348622,13.644425855706,3.400521575805042,4.266178327488223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1907,1907,,24674.1,,.5844162593151521,22139.52695843327,,22139.52695843327,72523.98531870454,105862.098055853,227229.3562145181,303886.8342284967,574922.4702333905,,16541.25380729201,39185.8725815561,75520.2835161867,150571.8782005394,236127.9252272731,,,,,,,,,,,,,,,,,,,,,,,,,,2.48049804604834,1.675448375409304,34.13966175539634,52.85974818622546,12489.93889798295,,19338.65161696756,,,,,,,64.58536585365853,2733.373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.7615,,,,,,,,,,,,,,,,,,,,,,,46.16770989978726,,,
1987,36.00904036486353,26.05954590853941,11.40905127382764,7.694334769006803,2.955791750391437,1.96,.8100000000000001,9.949494456324118,14.65049463471178,3.714716504820835,4.738543018615365,.9957917503914371,1.15,2.145791750391437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1947.4,1947.4,,26304.75,,.5874745400118022,22992.69948234133,,22992.69948234133,82794.50437568057,119835.8615442648,262324.8873177424,353827.0541206072,679616.3144913397,1862408.658069648,16348.05449419252,45753.1472070963,84213.60510089547,170822.7205148776,272379.7390279241,548194.9429826387,,,,,,,,,,,,,,,,,,,,,,,,,2.41882249817858,1.704809799170619,36.95345921001118,56.95833938385182,13317.57449305557,,20527.08850433378,,,,,,,64.8780487804878,2774.789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4015,,,,,,,,,,,,,,,,,,,,,,,44.38420746157539,,,
1988,33.95418602634782,24.56713520366655,10.71810674014283,7.236084744591596,2.757000456482327,1.86,.76,9.387050822681275,13.84902846352371,3.482021995551237,4.479084288109269,.8970004564823271,1.1,1.997000456482327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991.1,1991.1,,30582,,.5964230927437944,25752.43864695317,,25752.43864695317,87440.30924507567,126532.7284127652,276017.3862370235,372693.6568584977,709994.8510518301,1957185.337168441,18898.23080271733,48347.89007738615,89161.56395670063,179341.1156155493,288368.3583101647,571418.1303722068,,,,,,,,,,,,,,,,,,,,,,,,,2.43712960991686,1.695831463703438,44.66508375347139,65.21611231810282,15693.39032583141,,22914.13829626382,,,,,,,68.48780487804878,2846.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7365,,,,,,,,,,,,,,,,,,,,,,,48.66553059650455,,,
1989,34.67157308286623,25.288410870764,11.3005569468538,7.785882245663872,3.169284867455281,2.31,1.054703942968785,9.383162212102228,13.9878539239102,3.514674701189929,4.616597378208592,.8592848674552807,1.255296057031215,2.114580924486496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2031.6,2031.6,,34359.75,,.6104119022529522,27706.95490665285,,27706.95490665285,96064.37119496931,140132.9719314336,313104.0217465409,431446.1765782358,878112.3290892071,2922263.458770509,20111.68643017324,51995.77045850508,96890.20947765673,194761.8669148459,319779.6384504931,650984.4257912848,,,,,,,,,,,,,,,,,,,,,,,,,2.232833496352595,1.811139543951843,52.12300195998268,73.08628865797846,17783.95174725543,,24936.45764834038,,,,,,,71.3170731707317,2930.901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.6263,,,,,,,,,,,,,,,,,,,,,,,51.08358881639681,,,
1990,35.04078350686636,25.50210552493704,11.22321325425072,7.647175856629911,2.99,2.18,.7879391911557644,9.538677981929325,14.27889227068631,3.576037397620812,4.657175856629911,.8100000000000001,1.392060808844236,2.202060808844236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050.1,2050.1,,38634,,.6315368284444248,29839.80275522851,,29839.80275522851,104561.0068233557,152195.5597414289,334898.4697867078,456380.4383927643,892210.1023813324,2351195.00472023,21537.44674765883,56926.45390528243,106519.8322301091,213416.5011806514,347423.0223956222,730100.6687881217,,,,,,,,,,,,,,,,,,,,,,,,,2.349878189194386,1.740807583976747,60.0331472255757,80.43656981204586,19701.52498335343,,26397.46811495067,,,,,,,74.63414634146342,3047.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.7436,,,,,,,,,,,,,,,,,,,,,,,51.21104160086816,,,
1991,33.09297565095702,24.00675965205567,10.42998471935066,7.027527047246405,2.73,2.01,.7199282228080759,9.086215998901356,13.576774932705,3.402457672104259,4.297527047246405,.7200000000000002,1.290071777191924,2.010071777191924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2122.6,2122.6,,45304.27499999999,,.6531713398201536,32677.1299065066,,32677.1299065066,108138.3464339182,156894.4007569008,340821.9655971004,459278.828488719,892085.6464476303,2352518.806005993,24292.55029234976,59382.29211093564,110912.5095468509,222365.1027054818,351077.1239989912,729815.2953855901,,,,,,,,,,,,,,,,,,,,,,,,,2.393037362730815,1.717855835567589,66.67650937074824,85.53619787861943,21267.86096915081,,27283.55130585679,,,,,,,77.95121951219514,3135.083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0646,,,,,,,,,,,,,,,,,,,,,,,52.58913571048944,,,
