"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Germany","DEU","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","215838448137.658","249985055484.303","299801542047.476","398374021953.897","445303484241.554","490636517211.225","519754453161.411","600498238019.035","740469983446.933","881345176608.686","950290856466.538","800472055387.278","776576439106.956","770684323247.798","725111123634.115","732534887058.198","1046259374943.71","1298176105549.51","1401233225303.49","1398967436804.33","1771671206875.68","1868945197407.19","2131571696931.75","2071323790370.28","2205074123177.05","2585792275146.72","2497244606186.64","2211989623279.95","2238990774702.68","2194945278872.59","1947981991011.77","1945790973803.15","2078484517474.51","2501640388482.35","2814353869359.08","2846864211175.1","2994703642023.53","3425578382921.58","3745264093617.19","3411261212652.34","3399667820000.01","3749314991050.59","3527143188785.16","3733804649549.03","3889093051023.52","3357585719351.56","3469853463945.53","3690849152517.65","3974443355019.6","3888226035921.56","3889668895299.62","4259934911821.64",
"Djibouti","DJI","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","340989527.967995","","373371738.286415","395794538.630775","409220087.102818","452328087.282876","462421998.525779","478058304.871118","466048469.22986","491689220.744875","497723960.589913","494004647.73437","502675542.001227","514267869.300758","536080148.097299","551230861.856505","572417440.820162","591122039.601398","622044665.515049","666072101.777505","708633194.726566","768873684.032838","847918929.107984","999105339.267729","1049110684.72493","1128611700.3618","1239144501.77525","1353632941.5207","2042817162.85639","2214679081.25658","2424391785.43897","2604955228.70117","2762581334.22612","2913466732.12507","3088853638.56832","3181071153.6622","3482987379.0942",
"Dominica","DMA","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","45872947.4074074","57130215.5555556","55017758.8888889","72804653.3333333","82107391.1111111","89527576.6666667","98665191.4814815","109157070.740741","119491932.962963","135161958.518519","151868754.444444","171106184.074074","185137242.962963","201429629.62963","219762962.962963","234059259.259259","245525925.925926","264374074.074074","274522222.222222","292285185.185185","302988888.888889","322411111.111111","331759259.259259","333470370.37037","340203703.703704","333196296.296296","343311111.111111","367200000","364255555.555556","390251851.851852","421374074.074074","458188888.888889","489074074.074074","493825925.925926","501025925.925926","485996296.296296","498296296.296296","520207407.407407","540737037.037037","576229629.62963","521551851.851852","554770370.37037","611537037.037037","504214814.814815","554181481.481481",
"Denmark","DNK","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","11931739858.7046","13059064374.6287","13505573866.6667","15414902266.6667","17075457600","19085731252.4407","23232379951.9376","30730626663.3606","34160444798.1099","40474406216.2821","44575892473.1183","49784338519.4563","60362931853.6249","70366241969.2074","71127528699.9414","61877813965.2413","60412844678.604","60644782176.0525","59105236853.7937","62658568287.3429","88078760103.8191","109414423928.775","115552846616.653","112409222182.704","138247285815.855","139224688814.195","152915654478.885","143195627014.605","156162386724.523","185006881515.065","187632346387.984","173537647058.824","176991934992.837","177965188354.692","164158739097.623","164791442543.375","178635163717.431","218096033517.009","251373002954.382","264467336457.17","282884947702.966","319423424509.066","353361038818.383","321241303699.006","321995279401.502","344003137611.271","327148943812.137","343584391647.927","352993631617.708","302673070846.857","313115929314.339","332121063806.391","356841216410.068","346498737961.635","355222449505.211","398303272764.46",
"Dominican Republic","DOM","GDP (current US$)","NY.GDP.MKTP.CD","672399700","654100200","824100000","940799900","1025599900","888100000","983900000","1034800000","1079100000","1230500000","1485500000","1666500000","1987400000","2344800000","2925700000","3599200000","3951500000","4587100000","4734400000","5498800000","6761300000","7561300000","8267400000","9220600000","11594000000","5044592944.80499","6122198120.02892","5826987099.45901","5374314928.42536","6686593059.93691","7073675544.79021","9824498183.03263","11605382504","13081042400","14644711384.8202","16637370839.1608","18241691857.3544","20017480054.834","21672231760.6491","22136621337.0889","24305717541.6371","25601765400.5153","27137508656.8522","21403167848.1444","22322395368.0274","35777570135.5225","37879869897.8979","43965420072.4107","48122547177.1881","48261033298.2133","53860175555.9961","58029750745.6495","60681537195.7996","62682163837.347","67179914026.9623","71164825256.6849","75704720189.5607","79997975621.8654","85555378042.8196","88941299733.5018","78844702329.0785","94243453937.4462",
"Algeria","DZA","GDP (current US$)","NY.GDP.MKTP.CD","2723593384.78054","2434727329.809","2001428328.37091","2702960118.28806","2909292864.23204","3136258896.9233","3039834558.74906","3370843065.76735","3852115816.97758","4257218772.15369","4863487492.65763","5077222366.97472","6766766610.86932","8707847924.29022","13210029612.2659","15557934268.4965","17728347374.994","20971901273.271","26364491313.4471","33243422157.6311","42346380830.7708","44348672667.8715","45207088715.6483","48801369800.3675","53698278905.9678","57937868670.1937","63692238160.0493","66746396416.2732","59089067187.3943","55634414465.2104","62048562947.2509","45715614559.7064","48003078388.5401","49945599428.5812","42543178042.4148","41764315330.4366","46941582519.4661","48177612042.1507","48187747528.899","48640653469.3025","54790392746.1939","54744712814.8676","56760355865.0082","67863828412.6882","85332581188.6107","103198223709.439","117027307540.89","134977082623.78","171000699876.747","137211035770.034","161207270185.25","200013052199.2","209058991952.125","209755003250.664","213810024944.464","165979279263.174","160034163871.455","170097014589.134","174910878623.049","171767403748.19","145009181490.62","163044443983.759",
"East Asia & Pacific (excluding high income)","EAP","GDP (current US$)","NY.GDP.MKTP.CD","81346963310.4829","71614401108.6732","65396585452.5746","70843944144.4599","81762809534.7288","95180592498.5016","104077456326.021","101006786524.953","102278978511.497","114795815984.854","127487276680.47","137064705647.885","155445877761.2","195584373710.024","221254170966.013","248665266089.651","252691766614.914","291651755409.077","282822965913.886","327634512694.68","378128688022.602","403652101770.025","423791820210.092","443948324153.612","481021873895.917","526457825451.032","525158670480.165","519069047795.937","575627454786.305","622530225646.822","667366875607.406","723841909070.631","811268029273.567","890521384131.945","1071595535055.29","1322130294072.05","1518469693532.77","1572049203861.79","1431783619126.16","1575692556418.67","1734674377491.78","1847475162353.55","2044357718067.13","2311827507782.56","2682432420161.91","3106988566419.54","3740827421397.93","4727901190261.73","5978961071407.11","6484665214338.25","7889502259288.54","9645534117729.75","10759166957139","11871140152558.3","12798834538401.6","13327590633526.2","13612470859504","14877277929156.4","16640444719655.7","17207855739652.5","17486916629390.6","20751789915914.3",
"Early-demographic dividend","EAR","GDP (current US$)","NY.GDP.MKTP.CD","158207028110.517","159178740736.029","164016550962.156","174002727352.371","199308121633.356","215883601437.85","213170163779.563","224033123597.849","242723559774.289","270835710640.134","286516192471.609","310180119928.616","339094678748.767","433322067658.549","606166324070.932","651588209475.205","711372173148.283","794876025478.814","882441046947.697","1072707121264.62","1334650648736.53","1491257347469.78","1419016522636.32","1429345740501.95","1418372788630.26","1457342970602.49","1469790802472.03","1480761113376.11","1554594461933.59","1584645586573.37","1860045176631.33","1966540431142.51","2162736019107.52","2375983217841.76","2497988666839.71","2561133918036.76","2792366886416.11","2984857580530.14","2942819451119.23","3112671672988.81","3386373612180.98","3356995214996.41","3264190387135.55","3632856924973.88","4229725075661.74","4932002537834.11","5639084199757.26","6672113667692.29","7524109809617.1","7262190969824.11","8804980626100.26","9718645490075.39","10156314631806","10297645688404.5","10651444170099.7","10131735163334.5","10458224448027.4","11295052797674.5","11421920659971.4","11638001740869.6","10851370332817.7","12637296304146.5",
"East Asia & Pacific","EAS","GDP (current US$)","NY.GDP.MKTP.CD","154634893528.042","155170778627.41","158387606831.315","176729370270.372","202713926530.742","225620618889.15","252105603041.088","273181770839.365","301202928676.129","346860299339.047","408896539556.337","453725031770.064","563009354818.64","741891037040.445","854706042923.218","935821147762.67","1028853168053.41","1225991951858.03","1546796441106.22","1679994249922.13","1815967769395.32","2001891533039.33","1962329319879.88","2087907980154.55","2235984997380.42","2359536487852.28","3082610420785.46","3619763321194.51","4354921109375.29","4536215440344.3","4738186814505.08","5349242421939.7","5844850548203.31","6536236878858.36","7403860779033.24","8407332504653.76","8101129990852.97","7744677565998.4","6929772564128.86","7740373522439.64","8374985727131.46","7788976174282.75","7911873429625.55","8699259628292.06","9756924029391.24","10409558236937.1","11031671606764","12325993218625.9","14210783479872","14623047438738.2","17066377556712.5","19790636811566.9","21172191176755","21410741686661.6","22086206227634.1","21997211707026.9","22772039950316.9","24324883921969","26482255890882.1","27028297830157.6","27127309724583.3","30911686458694.3",
"Europe & Central Asia (excluding high income)","ECA","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","862081279732.117","834087921236.164","893026222401.701","870041609387.923","798686832074.897","784818139669.443","674052484539.188","721698250959.869","729351069661.081","761369808110.426","705516663756.022","591787456769.126","662873791578.569","655066497573.631","750711476929.073","947223687235.239","1256036185552","1589616896404.08","1950078702151.96","2509490346118.7","3110418177986.23","2437792607900.18","2953062660119.67","3670006734228.2","3914702336570.67","4150229449045.22","3845830327604.58","2921395767800.16","2777730405927.09","3118194050588.17","3182536273975.65","3248640014760.21","2982626888407.66","3517372658753.68",
"Europe & Central Asia","ECS","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","739419045798.97","796307885950.48","832988374298.184","921339808483.502","1019162488952.67","1149405903960.21","1377130447867.16","1749159531720.9","1976677749305.18","2309246052102.06","2400108597142.92","2720248084937.46","3319980423551","4061374347563.98","4600278663936.51","4094297689432.13","3945553167477.63","3827611790766.61","3678858423954.35","3807089694981.42","5196364722232.83","6421091424438.7","7147464727521.42","7242781282712.28","8860593304054.82","9141275620324.84","9800978179307.8","9002567445703.19","9412850116420.26","10871311245752.5","11095982322837.1","10522887023040.4","10795846412357.4","10677630229457.6","10065982507646.7","10167095927330.5","11134428663904.4","13536025841107.9","15776445792157.6","16782232363361.7","18169148688223.4","21229641721018.3","23365169396298.7","20549204615529.3","21021727246975.9","23305519637939.6","22449773808807.2","23452495953074.9","23779706739057.1","20484146552459.3","20418625057524.1","21653936352095.6","23193558169075.9","22909981097693.6","22139980728586.8","25082834224986.1",
"Ecuador","ECU","GDP (current US$)","NY.GDP.MKTP.CD","2069465326.42335","1753850416.75551","1518208221.23969","1824344492.08344","2244146867.90615","2387048255.45173","2429309513.80854","2553596091.82258","2582180794.1855","3112166848.3004","2862504169.99893","2754220263.02528","3185987234.84089","3891755551.94138","6599259420.99605","7731677256.80982","9091924304.83477","11026346589.5011","11922502170.6405","14175166007.5774","17881514682.8784","21810767209.3695","19929853574.6095","17152483214.3536","16912515183.2783","17149094589.9827","15314143988.0621","13945431882.2271","13051886552.3377","13890828707.6493","15239278100.3502","16988535267.6338","18094238119.0595","18938717358.6793","22708673336.6683","24432884442.2211","25226393196.5983","28162053026.5133","27981896948.4742","19645272636.3182","18327764882.4412","24468324000","28548945000","32432858000","36591661000","41507085000","46802044000","51007777000","61762635000","62519686000","69555367000","79276664000","87924544000","95129659000","101726331000","99290381000","99937696000","104295862000","107562008000","108108009000","99291124000","106165866000",
"Egypt, Arab Rep.","EGY","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","4948667540.41066","5278005611.91453","5605484298.98275","5932242990.65421","6524455205.81114","8042200452.1477","8609283346.08518","9299638055.84281","10098534613.4411","9228963224.60004","11632178868.9171","13315988083.4161","14400806875.9867","14811704063.0685","18020571428.5714","21669908176.3889","22136081081.0811","27655172413.7931","30966239813.7369","33971188991.6147","39053502251.0732","41253507951.3564","40455616653.5742","34980124929.0176","39756299049.9793","42978914311.3504","37387836490.5284","41855986519.4235","46578631452.581","51897983392.6453","60159245060.4541","67629716981.1321","78436578171.0914","84828807556.0803","90710704806.8416","99838543960.0763","96684636118.5984","85146067415.7303","80288461538.4615","78782467532.4675","89600665557.4043","107426086956.522","130437828371.278","162818181818.182","189147005444.646","218983666061.706","235989672977.625","279116666666.667","288434108527.132","305595408895.265","329366576819.407","332441717791.411","235733695652.174","249712999437.254","303080865603.645","365252651278.852","404142766093.053",
"Euro area","EMU","GDP (current US$)","NY.GDP.MKTP.CD","244832979621.286","268965206140.915","298819073251.177","335341767111.3","373024154759.547","407740569138.291","444882753309.621","483418609566.274","518991679523.801","579332897735.763","642618205440.966","728350687665.193","879866451210.211","1142236798783.01","1295369935840.44","1501998691902.07","1567495790394.23","1782978319993.57","2183343936515.71","2644833842318.66","2962181083319.03","2574375219647.74","2492495326231.07","2431611024346.65","2332403164199.5","2396184860778.49","3362907352245.57","4159431451515.9","4574521460012.74","4672689376253.42","5880688023843.26","6114122875186.22","6745618204470.38","6172471796791.99","6515617848992.98","7515452849974.94","7604358498831.92","6952189647138.43","7149215002406.38","7116212677298.5","6495755148668.91","6596586819720.33","7200156656955.42","8862330817568.42","10160398631608.8","10523525439926.8","11184044960382.4","12879111960143.5","14158257793140.4","12938506838994.8","12641746115447.3","13637892212888.5","12638778989120.2","13196295674614.7","13510071267777.2","11675505654188.3","11973697030154.2","12679719281959.4","13698192868965.1","13418170804151.7","13085484520637.5","14563282816938.9",
"Eritrea","ERI","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","477101651.648376","467872714.755603","531688311.688312","578015625","693535954.190067","686490090.140141","745526154.93283","688921325.712043","706370815.584416","752368495.512622","729321366.651861","870247703.182758","1109054005.43971","1098425900.74116","1211161879.6748","1317974491.05691","1380188800","1856695551.21951","1589515447.15447","2065001626.01626","","","","","","","","","","",
"Spain","ESP","GDP (current US$)","NY.GDP.MKTP.CD","12072126075.397","13834300571.4849","16138545209.246","19074913947.7196","21343844643.7341","24756958694.9238","28721062242.1634","31647119228.1982","31475548481.4095","36038711599.541","40992995008.3195","46619420359.2814","59132415221.3306","78639525985.1513","97274006345.5437","114777046376.812","118507184779.905","132449277108.434","160599687500","214601955875.062","232766822928.754","202807891511.984","195996754505.528","170951185614.849","172102910370.524","180793463796.477","251321075204.942","318747935588.196","376160409941.437","414757056921.996","536558591250.408","577166174539.632","630916018202.503","525075636030.854","530562634455.347","614609020549.773","642588992512.807","590077272727.273","619214834614.099","634907542858.302","598363313494.903","627830029412.205","708756677088.629","907491523174.116","1069055675273.75","1153715822717.51","1260398977831.76","1474002579820","1631863493552.34","1491472923706.64","1422108199783.34","1480710495710.12","1324750738725","1355579535912.55","1371820537888.62","1196156971279.69","1233554967011.68","1313245330197.65","1421702715218.04","1394320055129.41","1276962685648.25","1427380681294.55",
"Estonia","EST","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4502970889.06373","4786018988.16491","5154420649.23354","5674080542.88575","5756912265.75809","5686579747.53524","6254649538.98487","7367975887.72723","9874013098.46432","12145911801.2422","14106790200.2239","17022870405.2189","22449129482.617","24341678628.9732","19633031397.6104","19523477325.6235","23213994093.4631","23019150071.1867","25115753366.1114","26634083965.0987","22890762090.1508","24072829276.7744","26924385103.0659","30624720196.229","31081901909.2156","31370395572.7658","37191166151.98",
"Ethiopia","ETH","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","7324903188.4058","7707678019.32367","8567890821.25604","8096302367.14976","9480840483.09179","9848600869.56522","10527338647.343","10908935748.7923","11476584879.2271","12175166763.285","13463868357.4879","10492993077.6093","8830712713.90781","6927950564.55657","7663984567.90123","8547939730.62374","8589211390.49612","7818224905.55071","7700833482.00615","8242392103.68061","8231326016.47494","7850809498.16803","8623691300.04079","10131187261.4421","12401139453.9738","15280861834.6024","19707616772.7996","27066912635.2228","32437389116.038","29933790334.3418","31952763089.33","43310721414.0829","47648211133.2183","55612228233.5179","64589334978.8013","74296618481.0882","81770791970.982","84269348327.3454","95912590628.1412","107657734392.446","111271112329.975",
"European Union","EUU","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","725924868987.207","820805938767.353","990420186731.454","1282009474833.96","1451737562396.92","1690860536769.17","1770038998762.33","2004883240813.33","2442675453706.78","2952813016496.02","3303153419202.79","2879959399737.03","2777352760613.07","2702046243563.73","2603373084080.96","2677637900275.27","3744009748845.69","4631210794865.9","5084244437302.15","5193624193917.05","6498415977679.83","6735958016516.45","7406226527777.06","6761056724468.84","7161810572797.83","8295693568785.84","8431210555598.21","7733628894470.84","7969672953198.28","7925736618713.03","7276322325124.59","7394075520788.62","8084072072170.41","9931941246420.94","11419079136783.3","11910867005359.2","12713942885571.2","14728846954341.1","16297814469261.3","14763977813757.7","14557879372473.3","15765577761094.4","14642123679507.8","15294488981166.3","15649727528817.4","13552508209135.2","13889010341919.9","14764916098923.1","15980834651544.8","15693403575262.4","15369441264656.7","17177419592825",
"Fragile and conflict affected situations","FCS","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","47935787066.5268","53446071401.294","65231197904.8709","66167298750.7157","75717461359.257","92808976592.5375","137881816249.8","154857623290.818","182330911424.414","200655673508.656","220955315147.851","279149992341.94","349150101114.671","485906862977.399","465384203681.537","396859082671.199","358788640443.657","366373130250.152","355306687095.589","366240276052.697","383779605557.714","381203969285.822","551311173810.485","381262100317.444","347642691973.588","326358123934.001","314257190255.419","361875597867.77","374040124481.126","423877121153.978","419636653026.659","452232301377.845","525750763590.333","523388806667.067","514797358146.542","539635554479.117","680903836387.593","856107528457.677","1060202253356.31","1291541653475.49","1635873424249.24","1511932701237.89","1788992264109.14","1682465476708.48","1885131189424.02","1956635314926.22","2076425470130.52","1656899738196.16","1562857065340.73","1654052033474.32","1739933265067.11","1804386435814.39","1680894123972.54","1799023437650.12",
"Finland","FIN","GDP (current US$)","NY.GDP.MKTP.CD","5224102195.52771","5921659485.03284","6340580854.39073","6885920328.66187","7766655085.78588","8589340019.02985","9208524504.87684","9368954010.3132","8823033880.32993","10070766720.5011","11357516987.5425","12527405512.9298","14743186119.8738","19472363466.6252","24848821490.4679","29472623242.2822","31849513771.3494","33499799321.2336","36256160288.8087","44465255686.1548","53645202422.6968","52448332874.07","52797582336.2526","50973526900.0854","52888800949.7428","55875863392.1719","73531550551.255","91594751792.2359","109058990760.483","119012054870.445","141438345513.917","127773856785.767","112532519246.084","89214114708.0254","103299943084.804","134189814814.815","132129174216.93","126912152101.707","134038718291.055","135264083658.688","126019543413.334","129533107311.811","140404460203.138","171652458349.411","197479443979.151","204885494686.381","217089269791.764","256378067752.158","285716311136.719","253497520828.515","249424310816.667","275604356167.316","258290060227.734","271362405890.589","274862826772.156","234534382384.766","240771351298.833","255647979916.471","275708001767.843","268514916972.549","271891788362.647","297301883523.251",
"Fiji","FJI","GDP (current US$)","NY.GDP.MKTP.CD","112328422.113084","116987784.913739","122906434.957814","129454728.623599","140032741.468329","147084750.031482","150603925.515853","162625885.863484","166952937.135005","182182067.703568","219878482.173564","247749327.721267","316650508.967523","425963359.355326","558589870.903674","684268280.812751","694552411.718837","719533137.126662","829239489.844119","1019743927.24662","1202567359.4132","1235665808.56541","1194122694.12269","1123107276.30285","1177997413.63384","1141123439.66713","1290228616.82408","1177908191.97685","1109976927.91722","1182686577.22645","1337024782.22702","1383843860.1247","1532401862.94079","1636074717.86224","1825763267.53637","1970347720.96992","2128696643.62574","2090184941.46983","1653160861.68714","1936484565.39399","1678239218.26553","1652464201.00149","1833279985.36741","2300453634.34962","2708078476.63012","2980484920.16558","3076305452.86506","3378314599.76402","3523185919.55826","2870624635.68032","3140181443.83633","3779378133.89916","3972012570.53467","4189915666.57616","4857220601.80003","4682546881.15833","4930204219.71304","5353404418.66413","5581371847.61641","5481675173.38011","4477040340.45226","4296304590.01135",
"France","FRA","GDP (current US$)","NY.GDP.MKTP.CD","62225478000.8822","67461644222.0352","75607529809.9288","84759195105.8693","94007851047.3678","101537248148.427","110045852177.928","118972977486.207","129785441507.456","141903068680.309","148456359985.827","165966615366.402","203494148244.473","264429876252.21","285552373158.756","360832186018.051","372319038514.067","410279486493.715","506707848837.209","613953129818.07","701288419745.421","615552202776.101","584877732308.614","559869179791.72","530683779929.445","553138414367.061","771470783218.108","934173305685.911","1018847043277.17","1025211803413.53","1269179616913.63","1269276828275.78","1401465923172.24","1322815612694","1393982750472.59","1601094756209.75","1605675086549.56","1452884917959.09","1503108739159.44","1493151737698.46","1365639660792.16","1377657339291.34","1501409382971.38","1844544792036.86","2119633181634.37","2196945232435.8","2320536221304.7","2660591246211.77","2930303780828.12","2700887366932.03","2645187882116.67","2865157541994.17","2683671716967.19","2811876903329.03","2855964488590.19","2439188643162.5","2472964344587.17","2595151045197.65","2790956878746.66","2728870246705.88","2639008701648.26","2957879759263.52",
"Faroe Islands","FRO","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1104748686.72397","1127691293.25421","1067115339.41186","1160270582.01567","1275095950.44777","1501935425.11043","1724758391.61423","1759742533.64238","2017673370.55223","2339015742.96894","2489888389.79228","2296051036.20661","2331786419.1604","2505746270.04675","2427190332.32628","2690116268.71784","2913995545.65702","2573908649.0584","2813286391.25332","2980054218.60092","3188610521.64824","3275706960.14634","3248696901.60652","3649886275.07118",
"Micronesia, Fed. Sts.","FSM","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","106500000","","","112210000","116700000","124700000","135200000","147200000","166200000","178100000","198400000","202500000","221575300","218534700","206626300","218873100","220140500","233271800","240970900","242517200","245432900","240236000","250281900","253541900","256787200","263145100","280284600","296944100","311301600","327248700","317214400","319271200","316489900","332265200","366666800","401932300","412000000","408000000","404028900",
"Gabon","GAB","GDP (current US$)","NY.GDP.MKTP.CD","141468978.376811","167637908.489803","182796536.497306","154480244.244369","215679855.271673","226474285.58499","245849781.713541","271543680.280699","294468564.530742","318124701.050461","323802475.477281","381687073.052087","430508357.728441","722780701.133715","1544216003.97013","2157592936.61939","3009409970.8681","2809349074.13823","2389479269.23068","3030251116.39385","4279637933.94656","3862269126.93107","3618007844.43807","3391275731.35952","3561451562.21946","3339914759.38464","3403638193.62328","3281797038.68204","3834503378.34725","4186411457.42938","5952293765.94088","5402919956.93831","5592390848.52647","4378645081.01769","4190819314.02958","4958845906.34769","5694040336.82571","5326816858.99586","4483417119.83928","4662992036.2073","5080483463.99928","5023265365.25169","5335451307.54323","6511903657.44009","7770219479.72648","9582783318.3881","10327598800.6713","12455410055.7483","15571349775.7848","12113699660.6799","14372591916.4792","18210308748.2912","17170465294.0332","17595745653.3676","18203968001.8908","14383107714.0388","14023890620.3384","14929488770.7315","16867326389.8704","16874405460.1955","15314577167.8211","20216843173.9702",
"United Kingdom","GBR","GDP (current US$)","NY.GDP.MKTP.CD","73233967692.1028","77741965703.3544","81247564156.8246","86561961812.3249","94407558351.1616","101824755078.991","108572752102.045","113116888210.787","107759910067.889","116464702803.218","130671946244.3","148113896325.14","169965034965.035","192537971582.558","206131369798.971","241756637168.142","232614555256.065","263066457352.172","335883029721.956","438994070309.191","564947710899.373","540765675241.158","515048916841.37","489618008185.539","461487097632.349","489285164271.047","601452653180.885","745162608269.325","910122732123.799","926884816753.927","1093169389204.55","1142797178130.51","1179659529659.53","1061388722255.55","1140489745944.29","1346184314344.33","1421619344773.79","1561807465618.86","1655061278569.06","1689289758938.68","1666126494174.61","1648658413703.76","1785843824940.05","2056612244897.96","2422958623214.94","2544805454545.45","2709911683532.66","3092821128451.38","2931501838235.29","2417638261411.43","2491397494467.95","2666403005061.42","2706340967030.68","2786315215249.95","3065223279583.79","2934857946213.47","2699659680997.2","2683399006715.79","2878152147315.82","2857057847953.02","2704609160088.15","3131377762925.95",
"Georgia","GEO","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7753501867.76095","6357615894.03974","3690328963.64086","2701181331.30816","2514070771.80273","2693768412.89179","3095047603.8083","3510520231.21387","3613541516.765","2800049394.91232","3057475335.18846","3219488663.77231","3395728013.84524","3991284895.37214","5125365191.98664","6410823633.25426","7745394293.41721","10172882370.5477","12795076469.0099","10766836276.5639","12243505582.6741","15107441446.7833","16488403076.3641","17189551520.9811","17627003454.7205","14953950557.4406","15141758566.7808","16242916915.7203","17596922469.9152","17470436258.5131","15842922532.7202","18629365597.0017",
"Ghana","GHA","GDP (current US$)","NY.GDP.MKTP.CD","1217086834.73389","1302521008.40336","1382352941.17647","1540616246.4986","1731092436.97479","2053221288.51541","2126050420.16807","1746806039.48897","1666910166.289","1962051319.26134","2215029450.3805","2417107708.25317","2112292944.64142","2465492957.74648","2894409937.8882","2810106382.97872","2765254237.28814","3189428571.42857","3662478184.99127","4020227920.22792","4445228215.76763","4222441614.97432","4035994397.7591","4057275042.82903","4412279843.44423","4504342149.43471","5727602644.71472","5074829931.97279","5197840979.13416","5251764264.26802","5889174825.487","6596546195.65217","6413901601.83066","5966255778.12018","5444560669.45607","6465137614.6789","6934984709.48012","6891308593.75","7480968858.13149","7719354838.70968","4983024408.14828","5314909953.92992","6166330136.2948","7632406552.83803","8881368538.07671","10744675209.8984","20440893017.1566","24827844949.6033","28678701891.0957","26048108185.0534","32197272797.2028","39337314809.9434","41270954737.2459","62823043706.4702","54782847752.5375","49406568432.6711","56165172898.8695","60406382898.5174","67299280679.563","68337537815.7703","70043199813.6885","77594279054.8795",
"Gibraltar","GIB","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","1995186720.74733","2041538039.57727","2384295982.38433","2432029433.82679","2666750685.8495","3015058138.92561","3284620543.22982","3279096606.21358","3383092827.5866","3693710532.91191","3868968301.91851","3783700461.64359","3588375476.76248","3461282543.12577","2995361140.63217","2829435956.51563","2950198648.95191","3446441698.00738","3635458132.65317","2937071767.25576","4220019242.74824","6281917655.90249","6964179193.84418","6716904568.76482","6853467857.61127","6785137172.77058","7638045254.42864","8376613843.27265","8778473614.54728","8794202443.67366","8595955581.21787","10324668266.5921","11857030336.5252","13442861443.7506","14177835816.2777","16091817842.2342",
"Gambia, The","GMB","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","44212353.6988296","46695363.1558873","41160658.5705371","45168722.6995632","52296836.749388","55728608.974983","59161544.9957528","75187969.924812","95797533.4619206","115182522.123894","112189468.481826","138094243.349324","171836793.402695","207114382.546071","241080708.89018","218764445.784343","216051495.959817","213446562.57106","177338801.93075","225724851.691107","185646209.386282","220626484.224811","266673126.229801","284119692.49433","317083373.524559","690314321.374999","714255460.503389","755042548.055824","746491692.583857","785996982.492168","848237108.56163","803630742.53446","840285264.631545","814723460.08372","782915402.421095","687408804.630527","578236035.104279","487038821.611959","961900106.892751","1027702254.38664","1054113426.70947","1279704744.82781","1561763437.0325","1450140385.97229","1543292392.54605","1409694553.90934","1415006238.09509","1375608956.10386","1229460601.92174","1378176868.31568","1484579844.37143","1504909753.28746","1670670668.5939","1813608279.65044","1812169483.72578","2038417462.37695",
